dataset,model,pooling,probe,feature_dim,n_train,n_test,n_classes,seed,cv_folds,tuning_candidates,selection_metric,cv_score,best_params,MCC,AUROC,F1,Accuracy
iPro-WAEL/Promoter_GM12878,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,10992,2750,2,42,4,4,roc_auc,0.9760929743267036,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8698202521366176,0.9786250578512397,0.9349090134454374,0.9349090909090908
iPro-WAEL/Promoter_HUVEC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,11928,2982,2,42,4,4,roc_auc,0.9859984858851296,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9041988010387896,0.9865983290757286,0.9520427540221068,0.9520456069751844
iPro-WAEL/Promoter_Hela-S3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,11736,2936,2,42,4,4,roc_auc,0.9801104879956172,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8851898195483109,0.982405300358604,0.9424285337193212,0.9424386920980926
iPro-WAEL/Promoter_NHEK,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,8170,2044,2,42,4,4,roc_auc,0.9482496497274628,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.768826999454434,0.9503831557017628,0.8834326309655257,0.8835616438356164
iPro-WAEL/Promoter_R_capsulatus,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,7406,3175,2,42,4,4,roc_auc,0.7047581481354047,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3177548194460829,0.7098351819761493,0.6588585172492718,0.6588976377952755
mouse/mouse_TFBS_1,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,5668,2430,2,42,4,4,roc_auc,0.706978178065709,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3252020276203808,0.7192006638554421,0.6625,0.6625514403292181
mouse/mouse_TFBS_2,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,47209,20233,2,42,4,4,roc_auc,0.934068406012838,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.7177490775785765,0.9356500083854804,0.8577722098169801,0.857954826273909
mouse/mouse_TFBS_3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,2293,983,2,42,4,4,roc_auc,0.9035585813014214,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6442357868679868,0.9241716755253092,0.8219263731156181,0.8219735503560529
mouse/mouse_TFBS_4,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,1667,715,2,42,4,4,roc_auc,0.7442161322672772,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3455193061934746,0.7568267530475877,0.6726754104518492,0.6727272727272727
mouse/mouse_TFBS_5,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,13180,5650,2,42,4,4,roc_auc,0.7330295115862321,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3436281919232398,0.7369987939541076,0.671554647186404,0.6716814159292035
prom/promoter_all_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,41437,17759,2,42,4,4,roc_auc,0.938127300603576,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7454227161204826,0.9379907380913968,0.8726135351617821,0.872627963286221
prom/promoter_all_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,41437,17759,2,42,4,4,roc_auc,0.8689154397128138,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.571075962146715,0.8668174615374469,0.785276360756859,0.7853482741145335
prom/promoter_notata_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,37146,15920,2,42,4,4,roc_auc,0.9742095916480252,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8435032483785195,0.9745941390368932,0.9215260289170368,0.9215452261306532
prom/promoter_notata_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,37146,15920,2,42,4,4,roc_auc,0.8958073524330108,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6293689686565126,0.8955487392995126,0.8144586403990036,0.8145100502512563
prom/promoter_tata_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,4290,1840,2,42,4,4,roc_auc,0.7846436710865854,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4492021139837426,0.7977687854442345,0.7243678628906804,0.7244565217391304
prom/promoter_tata_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,4290,1840,2,42,4,4,roc_auc,0.8131754359495258,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4681396871082455,0.8156504017013232,0.7334827910760484,0.7336956521739131
splice/acceptors,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,15525,6654,2,42,4,4,roc_auc,0.7558050384884449,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3587751919725784,0.7413523427476916,0.6778382836134109,0.6788397956116622
splice/donors,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,15381,6592,2,42,4,4,roc_auc,0.7426948576242645,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3800210962394885,0.7583335174343679,0.6880007652180253,0.6888652912621359
splice/splice_site_type_DNABERT,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,31933,13687,3,42,4,4,accuracy,0.5798391181398247,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1925169221716713,0.7099369433785307,0.4196084998531921,0.5777745305764594
splice/splice_site_type_NT,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,20999,9001,3,42,4,4,accuracy,0.4979760589318601,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2574125180840044,0.6917827200039209,0.5057771560646086,0.5043884012887457
tf/Human_TFBS_1,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,24064,10314,2,42,4,4,roc_auc,0.8484274094436113,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5474431571087335,0.8545637131740298,0.7731506346422917,0.7733178204382393
tf/Human_TFBS_2,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,22870,9802,2,42,4,4,roc_auc,0.8393469576759282,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.52042390284107,0.8441213563759333,0.7590785637806412,0.759436849622526
tf/Human_TFBS_3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,14699,6301,2,42,4,4,roc_auc,0.7876181452895014,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4464574116908359,0.7969790391561258,0.7227016457108981,0.722901126805269
tf/Human_TFBS_4,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,20505,8789,2,42,4,4,roc_auc,0.722780346703212,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3316221935507519,0.7310450749108179,0.66242947159238,0.6641256115599045
tf/Human_TFBS_5,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,14699,6301,2,42,4,4,roc_auc,0.8437337628379926,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5305461701719032,0.8430076619667226,0.7643636282025306,0.7646405332486906
virus/covid_variants,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,max,linear,256,64168,27501,9,42,4,4,accuracy,0.3129597307068943,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.2334239697436064,0.708786015098191,0.3236255039180113,0.3207519726555398
EMP/Yeast_H3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,10475,4490,2,42,4,4,roc_auc,0.9243120067438996,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.7075849178202793,0.9315965852690092,0.8537787168961278,0.8538975501113586
EMP/Yeast_H3K14ac,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,23133,9915,2,42,4,4,roc_auc,0.7442039894962839,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.3597335599045181,0.7473541007789781,0.6795187928768335,0.6875441250630357
EMP/Yeast_H3K36me3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,24415,10465,2,42,4,4,roc_auc,0.7805998197301429,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4204205520627836,0.7769400614857351,0.7096423898415671,0.7132345914954611
EMP/Yeast_H3K4me1,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,22173,9504,2,42,4,4,roc_auc,0.7198553059365065,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.3300298669624598,0.7211877497955204,0.662530913718156,0.6701388888888888
EMP/Yeast_H3K4me2,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,21478,9205,2,42,4,4,roc_auc,0.683248045091319,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.2714534620074482,0.6906803611503999,0.6270553073532801,0.6588810429114612
EMP/Yeast_H3K4me3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,25759,11040,2,42,4,4,roc_auc,0.6725448894041637,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.2455745455883645,0.6733069152522642,0.621740733508229,0.6259963768115943
EMP/Yeast_H3K79me3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,20185,8652,2,42,4,4,roc_auc,0.8487238771826177,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.558993432415625,0.8525817009244504,0.7790619281180782,0.7807443365695793
EMP/Yeast_H3K9ac,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,19447,8335,2,42,4,4,roc_auc,0.7949525264969298,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4501754553088035,0.7937504188824943,0.7250601008539319,0.7280143971205759
EMP/Yeast_H4,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,10220,4381,2,42,4,4,roc_auc,0.9298473266336272,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.7451630986970457,0.936412618563943,0.8723548760738797,0.8735448527733394
EMP/Yeast_H4ac,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,23866,10229,2,42,4,4,roc_auc,0.7371888853790316,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.3456109899022027,0.7381619144113105,0.6720916878287557,0.6762146837423013
deep4mc/A.thaliana_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,156697,67157,2,42,4,4,roc_auc,0.665126622267677,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.248486242862795,0.666942751523393,0.6242321920801015,0.6242387241836294
deep4mc/C.elegans_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,84926,36398,2,42,4,4,roc_auc,0.6661913297781432,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.2290516609781171,0.659386937039975,0.614488150447389,0.614511786361888
deep4mc/D.melanogaster_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,126466,54200,2,42,4,4,roc_auc,0.6873049992199733,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.2737221337935202,0.6868463855339659,0.6368237265173062,0.6368450184501845
deep4mc/E.coli_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,8681,3721,2,42,4,4,roc_auc,0.6859080158553701,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.1569833874266956,0.6795123321301142,0.5487822259765922,0.8253157753292126
deep4mc/G.pickeringii_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,24053,10309,2,42,4,4,roc_auc,0.6984074198320939,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.1365121791212687,0.688542399394878,0.5222731120285732,0.8308274323406732
deep4mc/G.subterraneus_4mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,63567,27243,2,42,4,4,roc_auc,0.6623209482620778,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.0770899851743402,0.6723956798195274,0.4737916506311026,0.8336820467643065
enhancers/enhancer,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,14968,400,2,42,4,4,roc_auc,0.9468867273165114,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.4518336469549572,0.7936249999999999,0.7244419950399559,0.725
enhancers/enhancer_strength,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,14968,400,3,42,4,4,accuracy,0.8007749866381615,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3503413830867206,0.7363444444444444,0.5233746077735848,0.585
genomic_benchmark/coding,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,75000,25000,2,42,4,4,roc_auc,0.9774160696888888,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.8480067840814092,0.9777126336,0.923999695998784,0.924
genomic_benchmark/enhancer_cohn,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,20843,6948,2,42,4,4,roc_auc,0.8256004088670076,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4886391469028939,0.8291864824277327,0.7442028411257473,0.7442429476108232
genomic_benchmark/enhancer_ensembl,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,123872,30970,2,42,4,4,roc_auc,0.8250529424386944,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.4967883145652843,0.8260082225666739,0.747724092950605,0.7479496286729093
genomic_benchmark/human_vs_worm,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,75000,25000,2,42,4,4,roc_auc,0.9947433301333334,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.9334457829012276,0.9953010432,0.9667198969115528,0.96672
genomic_benchmark/open_chromatin_region,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,139804,34952,2,42,4,4,roc_auc,0.7402445585705767,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3569033880933851,0.7419524496099965,0.6780576145131724,0.6782444495307851
genomic_benchmark/promoter_notata_251bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,27097,9034,2,42,4,4,roc_auc,0.92226435535409,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.7154849971098985,0.9291460534352256,0.8564196385969298,0.8567633384990038
genomic_benchmark/regulatory_region_type,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,150000,57713,3,42,4,4,accuracy,0.6457200000000001,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.3712499604032992,0.7770585417967215,0.5683240076375307,0.5821738603087693
iDHS-EL/DNase_I,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,711,306,2,42,4,4,roc_auc,0.838060878421136,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6529255310951058,0.8693693693693694,0.8264087741098924,0.8627450980392157
iDNA_ABF/5mC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,3281,1407,2,42,4,4,roc_auc,0.802582429789938,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5355424228481503,0.8325298234837709,0.7634553057572684,0.7647476901208244
iDNA_ABF/6mA,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,25668,11002,2,42,4,4,roc_auc,0.8349066251285155,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.4976095756898343,0.8275990605862641,0.748756876658284,0.7487729503726596
iPro-WAEL/Promoter_Arabidopsis_NonTATA,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,8267,3543,2,42,4,4,roc_auc,0.96986208867704,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.831246672423915,0.9722166635013822,0.9156069238909096,0.9156082416031612
iPro-WAEL/Promoter_Arabidopsis_TATA,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,3063,1313,2,42,4,4,roc_auc,0.9568609599822608,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7953435818781553,0.964254413099068,0.8976711562032832,0.907844630616908
iPro-WAEL/Promoter_B_amyloliquefaciens,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,1483,636,2,42,4,4,roc_auc,0.8945594685575917,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6201271334653083,0.8871572243703213,0.809612401566524,0.809748427672956
iPro-WAEL/Promoter_GM12878,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,10992,2750,2,42,4,4,roc_auc,0.982908437842316,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8930930348024804,0.9864140165289256,0.946545390930052,0.9465454545454546
iPro-WAEL/Promoter_HUVEC,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,11928,2982,2,42,4,4,roc_auc,0.9890308765177696,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9109474947549112,0.9903588758124424,0.9553954043116,0.955399061032864
iPro-WAEL/Promoter_Hela-S3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,11736,2936,2,42,4,4,roc_auc,0.9851478029022034,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8972907448551826,0.9861871607926408,0.9485651324511416,0.9485694822888284
iPro-WAEL/Promoter_NHEK,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,8170,2044,2,42,4,4,roc_auc,0.9580029003729806,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.7969720916878057,0.9585900789289256,0.898207171314741,0.898238747553816
iPro-WAEL/Promoter_R_capsulatus,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,7406,3175,2,42,4,4,roc_auc,0.7180750519083539,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3341533711381683,0.7270449048345191,0.6670527930619476,0.6670866141732283
mouse/mouse_TFBS_1,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,5668,2430,2,42,4,4,roc_auc,0.7597420772473364,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.4224512202409752,0.7734512015444801,0.7110328121559129,0.7111111111111111
mouse/mouse_TFBS_2,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,47209,20233,2,42,4,4,roc_auc,0.9571588373027132,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.7753994514680952,0.95814903744028,0.8872562902358115,0.8873128058122869
mouse/mouse_TFBS_3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,2293,983,2,42,4,4,roc_auc,0.9153379445403752,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.6785545745624372,0.937997781199808,0.83926338971544,0.8392675483214649
mouse/mouse_TFBS_4,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,1667,715,2,42,4,4,roc_auc,0.7746227235568076,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4241641006115614,0.7894934510116896,0.7117251475722988,0.7118881118881119
mouse/mouse_TFBS_5,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,13180,5650,2,42,4,4,roc_auc,0.793228881137225,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.4340645732497659,0.7964906257341999,0.7169643297704614,0.7169911504424779
prom/promoter_all_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,41437,17759,2,42,4,4,roc_auc,0.9622369135970912,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.8059579449551207,0.9616827626985022,0.9029787405641287,0.9029787713272144
prom/promoter_all_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,41437,17759,2,42,4,4,roc_auc,0.8877172345300032,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.6053934933889199,0.8858300319409398,0.8025401553875033,0.8025789740413312
prom/promoter_notata_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,37146,15920,2,42,4,4,roc_auc,0.9905312146068797,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.917602225514673,0.9919674376909676,0.958728009487889,0.9587311557788945
prom/promoter_notata_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,37146,15920,2,42,4,4,roc_auc,0.9127284905023512,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.6616982440864355,0.9118041368904825,0.8307609346437677,0.8307788944723619
prom/promoter_tata_300bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,4290,1840,2,42,4,4,roc_auc,0.8246469147127388,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.5369615970145053,0.8390743147448014,0.7684771667162889,0.7684782608695652
prom/promoter_tata_70bps,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,4290,1840,2,42,4,4,roc_auc,0.8299312358968831,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4982512889816878,0.8351388232514179,0.7488059061107113,0.7489130434782608
splice/acceptors,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,15525,6654,2,42,4,4,roc_auc,0.8419917335465815,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.5033997514969196,0.831010914150449,0.7510984877542543,0.7514277126540427
splice/donors,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,15381,6592,2,42,4,4,roc_auc,0.8299265052712558,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.5062146043634254,0.8409543797636141,0.7525698748038052,0.7527305825242718
splice/splice_site_type_DNABERT,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,31933,13687,3,42,4,4,accuracy,0.6269690671584933,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3302504165315726,0.7747882411939523,0.5415428575360598,0.6299408197559728
splice/splice_site_type_NT,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,20999,9001,3,42,4,4,accuracy,0.5773609667147483,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3948612665784888,0.769559054105469,0.5952719075050825,0.595600488834574
tf/Human_TFBS_1,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,24064,10314,2,42,4,4,roc_auc,0.8710443195362013,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.5925212397883404,0.8776865225782826,0.7959175720003612,0.7960054295132829
tf/Human_TFBS_2,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,22870,9802,2,42,4,4,roc_auc,0.8603104546639053,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.5556665533705291,0.8649871412340178,0.7772157353203484,0.7773923689043053
tf/Human_TFBS_3,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,14699,6301,2,42,4,4,roc_auc,0.8197650106084027,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4926525683588715,0.8190412718562512,0.7454637782082219,0.7457546421202984
tf/Human_TFBS_4,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,20505,8789,2,42,4,4,roc_auc,0.7595336292136696,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.3893567310773905,0.7697936424838296,0.6931540800504982,0.6938218227329617
tf/Human_TFBS_5,kuleshov-group/caduceus-ph_seqlen-131k_d_model-256_n_layer-16,mean_max,linear,512,14699,6301,2,42,4,4,roc_auc,0.8691029417612057,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.5718396056991003,0.8683388997194138,0.7854680107795089,0.7855895889541342
